[DEBUG] 2021-12-15 16:46:16.927 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-12-15 16:46:16.935 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-12-15 16:46:16.938 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-12-15 16:46:17.017 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-12-15 16:46:17.021 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-12-15 16:46:17.208 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-12-15 16:46:17.212 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-12-15 16:46:17.218 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-12-15 16:46:17.522 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-12-15 16:46:17.543 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-12-15 16:46:17.543 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2021-12-15 16:46:22.544 [main] SQL - select pattern0_.id as id1_2_, pattern0_.designer_id as designe12_2_, pattern0_.features as features2_2_, pattern0_.height as height3_2_, pattern0_.image as image4_2_, pattern0_.keywords as keywords5_2_, pattern0_.name as name6_2_, pattern0_.number_of_colors as number_o7_2_, pattern0_.size as size8_2_, pattern0_.stitched_example as stitched9_2_, pattern0_.url as url10_2_, pattern0_.width as width11_2_ from pattern pattern0_ where pattern0_.url like ?
[DEBUG] 2021-12-15 16:46:22.547 [main] Loader - Result set row: 0
[DEBUG] 2021-12-15 16:46:22.547 [main] Loader - Result row: EntityKey[com.stitchable.entity.Pattern#1]
[DEBUG] 2021-12-15 16:46:22.548 [main] Loader - Result set row: 1
[DEBUG] 2021-12-15 16:46:22.548 [main] Loader - Result row: EntityKey[com.stitchable.entity.Pattern#2]
[DEBUG] 2021-12-15 16:46:22.548 [main] TwoPhaseLoad - Resolving attributes for [com.stitchable.entity.Pattern#1]
[DEBUG] 2021-12-15 16:46:22.548 [main] TwoPhaseLoad - Processing attribute `designer` : value = 2
[DEBUG] 2021-12-15 16:46:22.548 [main] TwoPhaseLoad - Attribute (`designer`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.548 [main] SQL - select designer0_.id as id1_0_0_, designer0_.etsy_store as etsy_sto2_0_0_, designer0_.logo as logo3_0_0_, designer0_.name as name4_0_0_, designer0_.website as website5_0_0_, patterns1_.designer_id as designe12_2_1_, patterns1_.id as id1_2_1_, patterns1_.id as id1_2_2_, patterns1_.designer_id as designe12_2_2_, patterns1_.features as features2_2_2_, patterns1_.height as height3_2_2_, patterns1_.image as image4_2_2_, patterns1_.keywords as keywords5_2_2_, patterns1_.name as name6_2_2_, patterns1_.number_of_colors as number_o7_2_2_, patterns1_.size as size8_2_2_, patterns1_.stitched_example as stitched9_2_2_, patterns1_.url as url10_2_2_, patterns1_.width as width11_2_2_, users2_.pattern_id as pattern_2_1_3_, user3_.id as user_id1_1_3_, user3_.id as id1_3_4_, user3_.email as email2_3_4_, user3_.isAdmin as isAdmin3_3_4_, user3_.name as name4_3_4_, user3_.user_name as user_nam5_3_4_ from designer designer0_ left outer join pattern patterns1_ on designer0_.id=patterns1_.designer_id left outer join favorites users2_ on patterns1_.id=users2_.pattern_id left outer join user user3_ on users2_.user_id=user3_.id where designer0_.id=?
[DEBUG] 2021-12-15 16:46:22.549 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-12-15 16:46:22.549 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2021-12-15 16:46:22.549 [main] CollectionReferenceInitializerImpl - Found row of collection: [com.stitchable.entity.Pattern.users#1]
[DEBUG] 2021-12-15 16:46:22.549 [main] CollectionReferenceInitializerImpl - Found row of collection: [com.stitchable.entity.Designer.patterns#2]
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Resolving attributes for [com.stitchable.entity.Designer#2]
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Processing attribute `etsyId` : value = 16747586
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Attribute (`etsyId`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Processing attribute `logo` : value = witchystitcher.jpg
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Attribute (`logo`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Processing attribute `name` : value = The Witchy Stitcher
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Processing attribute `patterns` : value = NOT NULL COLLECTION
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Attribute (`patterns`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Processing attribute `website` : value = https://www.thewitchystitcher.com/
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Attribute (`website`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Done materializing entity [com.stitchable.entity.Designer#2]
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Resolving attributes for [com.stitchable.entity.User#2]
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Processing attribute `email` : value = rey@macarthurpark.com
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Processing attribute `favoritePatterns` : value = NOT NULL COLLECTION
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Attribute (`favoritePatterns`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Processing attribute `isAdmin` : value = 0
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Attribute (`isAdmin`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Processing attribute `name` : value = Rey Hinnendael
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Processing attribute `userName` : value = ReyTheCat
[DEBUG] 2021-12-15 16:46:22.549 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Done materializing entity [com.stitchable.entity.User#2]
[DEBUG] 2021-12-15 16:46:22.552 [main] CollectionLoadContext - 1 collections were found in result set for role: com.stitchable.entity.Pattern.users
[DEBUG] 2021-12-15 16:46:22.552 [main] CollectionLoadContext - Collection fully initialized: [com.stitchable.entity.Pattern.users#1]
[DEBUG] 2021-12-15 16:46:22.552 [main] CollectionLoadContext - 1 collections initialized for role: com.stitchable.entity.Pattern.users
[DEBUG] 2021-12-15 16:46:22.552 [main] CollectionLoadContext - 1 collections were found in result set for role: com.stitchable.entity.Designer.patterns
[DEBUG] 2021-12-15 16:46:22.552 [main] CollectionLoadContext - Collection fully initialized: [com.stitchable.entity.Designer.patterns#2]
[DEBUG] 2021-12-15 16:46:22.552 [main] CollectionLoadContext - 1 collections initialized for role: com.stitchable.entity.Designer.patterns
[DEBUG] 2021-12-15 16:46:22.552 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-12-15 16:46:22.552 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : com.stitchable.entity.Designer#2
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Processing attribute `features` : value = Full Stitches Only
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Attribute (`features`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Processing attribute `height` : value = 101
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Attribute (`height`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Processing attribute `image` : value = witchy-stitcher-blood-moon.jpg
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Attribute (`image`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Processing attribute `keywords` : value = Spooky, Halloween, Moon
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Attribute (`keywords`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Processing attribute `name` : value = Blood Moon
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Processing attribute `numberOfColors` : value = 5
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Attribute (`numberOfColors`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Processing attribute `size` : value = Medium
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Attribute (`size`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Processing attribute `stitchedExample` : value = No
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Attribute (`stitchedExample`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Processing attribute `url` : value = https://www.thewitchystitcher.com/freebies
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Attribute (`url`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Processing attribute `users` : value = NOT NULL COLLECTION
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Attribute (`users`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Processing attribute `width` : value = 86
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Attribute (`width`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Done materializing entity [com.stitchable.entity.Pattern#1]
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Resolving attributes for [com.stitchable.entity.Pattern#2]
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Processing attribute `designer` : value = 1
[DEBUG] 2021-12-15 16:46:22.552 [main] TwoPhaseLoad - Attribute (`designer`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.552 [main] SQL - select designer0_.id as id1_0_0_, designer0_.etsy_store as etsy_sto2_0_0_, designer0_.logo as logo3_0_0_, designer0_.name as name4_0_0_, designer0_.website as website5_0_0_, patterns1_.designer_id as designe12_2_1_, patterns1_.id as id1_2_1_, patterns1_.id as id1_2_2_, patterns1_.designer_id as designe12_2_2_, patterns1_.features as features2_2_2_, patterns1_.height as height3_2_2_, patterns1_.image as image4_2_2_, patterns1_.keywords as keywords5_2_2_, patterns1_.name as name6_2_2_, patterns1_.number_of_colors as number_o7_2_2_, patterns1_.size as size8_2_2_, patterns1_.stitched_example as stitched9_2_2_, patterns1_.url as url10_2_2_, patterns1_.width as width11_2_2_, users2_.pattern_id as pattern_2_1_3_, user3_.id as user_id1_1_3_, user3_.id as id1_3_4_, user3_.email as email2_3_4_, user3_.isAdmin as isAdmin3_3_4_, user3_.name as name4_3_4_, user3_.user_name as user_nam5_3_4_ from designer designer0_ left outer join pattern patterns1_ on designer0_.id=patterns1_.designer_id left outer join favorites users2_ on patterns1_.id=users2_.pattern_id left outer join user user3_ on users2_.user_id=user3_.id where designer0_.id=?
[DEBUG] 2021-12-15 16:46:22.556 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-12-15 16:46:22.556 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2021-12-15 16:46:22.557 [main] CollectionReferenceInitializerImpl - Found row of collection: [com.stitchable.entity.Pattern.users#2]
[DEBUG] 2021-12-15 16:46:22.557 [main] CollectionReferenceInitializerImpl - Found row of collection: [com.stitchable.entity.Designer.patterns#1]
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Resolving attributes for [com.stitchable.entity.Designer#1]
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `etsyId` : value = 5460739
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`etsyId`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `logo` : value = SCSlogo.jpg
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`logo`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `name` : value = Subversive Cross Stitch
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `patterns` : value = NOT NULL COLLECTION
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`patterns`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `website` : value = https://subversivecrossstitch.com/
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`website`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Done materializing entity [com.stitchable.entity.Designer#1]
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Resolving attributes for [com.stitchable.entity.User#1]
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `email` : value = kracchini@madisoncollege.edu
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `favoritePatterns` : value = NOT NULL COLLECTION
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`favoritePatterns`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `isAdmin` : value = 1
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`isAdmin`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `name` : value = Kristin Racchini
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `userName` : value = kmracchini
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Done materializing entity [com.stitchable.entity.User#1]
[DEBUG] 2021-12-15 16:46:22.557 [main] CollectionLoadContext - 1 collections were found in result set for role: com.stitchable.entity.Pattern.users
[DEBUG] 2021-12-15 16:46:22.557 [main] CollectionLoadContext - Collection fully initialized: [com.stitchable.entity.Pattern.users#2]
[DEBUG] 2021-12-15 16:46:22.557 [main] CollectionLoadContext - 1 collections initialized for role: com.stitchable.entity.Pattern.users
[DEBUG] 2021-12-15 16:46:22.557 [main] CollectionLoadContext - 1 collections were found in result set for role: com.stitchable.entity.Designer.patterns
[DEBUG] 2021-12-15 16:46:22.557 [main] CollectionLoadContext - Collection fully initialized: [com.stitchable.entity.Designer.patterns#1]
[DEBUG] 2021-12-15 16:46:22.557 [main] CollectionLoadContext - 1 collections initialized for role: com.stitchable.entity.Designer.patterns
[DEBUG] 2021-12-15 16:46:22.557 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-12-15 16:46:22.557 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : com.stitchable.entity.Designer#1
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `features` : value = Full Stitches Only
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`features`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `height` : value = 15
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`height`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `image` : value = scs-fancy-font.jpg
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`image`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `keywords` : value = Font
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`keywords`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `name` : value = Fancy Font
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `numberOfColors` : value = 1
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`numberOfColors`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `size` : value = Small
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`size`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `stitchedExample` : value = No
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`stitchedExample`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `url` : value = https://subversivecrossstitch.com/products/free-fancy-font-pdf-version
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`url`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `users` : value = NOT NULL COLLECTION
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`users`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Processing attribute `width` : value = 15
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Attribute (`width`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:22.557 [main] TwoPhaseLoad - Done materializing entity [com.stitchable.entity.Pattern#2]
[DEBUG] 2021-12-15 16:46:22.557 [main] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.stitchable.entity.User.favoritePatterns#1]
[DEBUG] 2021-12-15 16:46:22.557 [main] SQL - select favoritepa0_.user_id as user_id1_1_0_, favoritepa0_.pattern_id as pattern_2_1_0_, pattern1_.id as id1_2_1_, pattern1_.designer_id as designe12_2_1_, pattern1_.features as features2_2_1_, pattern1_.height as height3_2_1_, pattern1_.image as image4_2_1_, pattern1_.keywords as keywords5_2_1_, pattern1_.name as name6_2_1_, pattern1_.number_of_colors as number_o7_2_1_, pattern1_.size as size8_2_1_, pattern1_.stitched_example as stitched9_2_1_, pattern1_.url as url10_2_1_, pattern1_.width as width11_2_1_, designer2_.id as id1_0_2_, designer2_.etsy_store as etsy_sto2_0_2_, designer2_.logo as logo3_0_2_, designer2_.name as name4_0_2_, designer2_.website as website5_0_2_ from favorites favoritepa0_ inner join pattern pattern1_ on favoritepa0_.pattern_id=pattern1_.id left outer join designer designer2_ on pattern1_.designer_id=designer2_.id where favoritepa0_.user_id=?
[DEBUG] 2021-12-15 16:46:22.559 [main] ResultSetProcessorImpl - Preparing collection initializer : [com.stitchable.entity.User.favoritePatterns#1]
[DEBUG] 2021-12-15 16:46:22.559 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-12-15 16:46:22.559 [main] CollectionReferenceInitializerImpl - Found row of collection: [com.stitchable.entity.User.favoritePatterns#1]
[DEBUG] 2021-12-15 16:46:22.559 [main] CollectionLoadContext - 1 collections were found in result set for role: com.stitchable.entity.User.favoritePatterns
[DEBUG] 2021-12-15 16:46:22.559 [main] CollectionLoadContext - Collection fully initialized: [com.stitchable.entity.User.favoritePatterns#1]
[DEBUG] 2021-12-15 16:46:22.559 [main] CollectionLoadContext - 1 collections initialized for role: com.stitchable.entity.User.favoritePatterns
[DEBUG] 2021-12-15 16:46:22.559 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-12-15 16:46:22.559 [main] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
